개설영역,학년,학수번호,교과목명,학점,시간,담당교수,강의시간/강의실,비고,강의평점
경상대학,,Q02009102,경제학개론,3,3,민윤지,수 4 5 6 (4419),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.57
경상대학,,Q02009103,경제학개론,3,3,이천영,목 4 5 6 (4411),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.58
자연과학대학,,Q02012101,미적분학및연습1,3,4,최일규,화 1 2 목 1 2 (3311),수학과 수강(타과생 수강가능) * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.86
자연과학대학,,Q02012102,미적분학및연습1,3,4,정미연,월 1 2 수 5 6 (0310),통계학과 수강(타과생 수강가능) * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,3.63
자연과학대학,,Q02012103,미적분학및연습1,3,4,정미연,월 7 8 (0310) 목 5 6 (0214),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,3.63
자연과학대학,,Q02012104,미적분학및연습1,3,4,임재용,목 1 2 5 6 (2404),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
자연과학대학,,Q02013101,일반물리1,3,3,박윤규,화 1 2 목 3 (2214-1),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
자연과학대학,,Q02015101,일반생물학1,3,3,박중찬,화 1 2 목 2 (0518),생명공학과 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.0
자연과학대학,,Q02015102,일반생물학1,3,3,이기원,화 1 2 목 2 (0416),생명공학과 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.5
자연과학대학,,Q02015103,일반생물학1,3,3,남인영,화 3 4 목 1 (0518),타과생(생명공학과 수강금지) * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.5
자연과학대학,,Q02014101,일반화학1,3,3,김도윤,월 5 6 목 7 (0403),"원어,화학과 25학번 전용 * 2.24.(월) 수강신청 가능",0.0
자연과학대학,,Q02014102,일반화학1,3,3,김연규,금 4 5 6 (2303-2),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,1.0
자연과학대학,,Q02014103,일반화학1,3,3,김보정,월 1 2 (0517) 목 2 (0516),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
자연과학대학,,Q02014104,일반화학1,3,3,김보정,월 3 4 (0517) 목 1 (0516),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02019101,AI공학개론,3,3,신기철,월 8 수 5 6 (0518),반도체전자공학부(전자공학전공)전용반* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02019102,AI공학개론,3,3,신기철,화 7 목 7 8 (0518),반도체전자공학부(반도체공학전공)전용반* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02019103,AI공학개론,3,3,김세화,월 6 목 5 6 (5405),정보통신공학과 전용반 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02019104,AI공학개론,3,3,지수연,화 5 목 7 8 (5207),컴퓨터공학부 1학년 전용반 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,3.0
공과대학(공과계열),,Q02019105,AI공학개론,3,3,Bernardo Nugroho Yahya,월 1 목 1 2 (5403),"원어,산업경영공학과 1학년생 의무수강 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능",0.0
공과대학(공과계열),,Q02019106,AI공학개론,3,3,남윤호,화 1 2 목 1 (5101),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02017101,공업수학1,3,3,강준우,수 4 5 6 (2201),반도체전자공학부(전자공학전공)수강 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,2.71
공과대학(공과계열),,Q02017102,공업수학1,3,3,부준호,화 5 6 수 8 (5206),반도체전자공학부(반도체전자공학전공)전용반* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
공과대학(공과계열),,Q02017103,공업수학1,3,3,한희일,월 2 3 수 7 (5213),정보통신공학과 전용반 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,4.03
공과대학(공과계열),,Q02017104,공업수학1,3,3,윤일동,월 1 2 수 4 (5201),컴퓨터공학부 전용반 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,1.78
공과대학(공과계열),,Q02017105,공업수학1,3,3,우명균,월 7 수 3 4 (5101),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,2.83
CULTURE&TECHNOLOGY융합대학,,Q02022101,Global CT - Data Science,2,2,김정현,목 7 8 (2306),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
CULTURE&TECHNOLOGY융합대학,,Q02024101,Global CT - Management,2,2,Eoin Joseph Trolan,수 7 8 (2312-1),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,5.0
CULTURE&TECHNOLOGY융합대학,,Q02020101,Global CT - Communication Strategy,2,2,박선하,수 7 8 (2313),* 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능,0.0
AI융합대학,,Q01026201,인공지능개론,3,3,최재걸,,"온라인,비대면AI데이터융합학부, Finance&AI융합학부 우선수강 * 신편입생 2.24.(월) 수강신청 가능/재학생 수강신청 변경기간(3.4.~3.10.) 수강신청 가능",5.0
